area,is_house,has_pool,age,price,lat,lon,rooms,cluster_id,direccion
100.0,1,1,16.0,199.0,-34.63084964679642,-58.459077833828765,3.0,-1,"2232, Avenida Juan Bautista Alberdi, Flores, Buenos Aires, Comuna 7, Ciudad Autónoma de Buenos Aires, C1406GRY, Argentina"
73.0,1,1,17.0,142.0,-34.577909487829736,-58.35846241673685,2.0,-1,Argentina
108.04634018157576,0,0,3.0,828.0,40.75706452500063,-74.01225334543614,3.0,52,"Pier 66, Hudson River Park Esplanade, Hudson Yards, Manhattan Community Board 4, Manhattan, Condado de Nueva York, Nueva York, 10199, Estados Unidos de América"
117.0,0,0,8.0,193.0,-34.58714949017225,-58.39214664693516,4.0,84,"Erasmo Obligado, Junín, La Isla, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1113AAX, Argentina"
141.0,1,0,8.0,273.0,-34.51632317512653,-58.38111303836322,4.0,-1,Argentina
99.0347365722784,0,0,1.0,794.0,40.74640662077233,-74.04220105820279,3.0,-1,"520, Palisade Avenue, The Heights, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07087, Estados Unidos de América"
77.0,1,0,16.0,133.0,-34.53598563124724,-58.39269929567443,2.0,-1,Argentina
133.9663134495548,0,0,15.0,967.0,40.68948409941463,-74.00292443185194,4.0,85,"Columbia Street Waterfront District, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
98.01280214235808,1,0,7.0,936.0,40.684257423677465,-73.992489373434,3.0,86,"72, Butler Street, Gowanus, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
85.00636394337216,0,0,13.0,618.0,40.67883351037963,-74.0261539495176,2.0,87,"Lima Pier, Craig Road South, South Battery, Manhattan, Condado de Nueva York, Nueva York, 10004, Estados Unidos de América"
89.0,1,0,13.0,167.0,-34.54990744102852,-58.352289012830354,2.0,-1,Argentina
118.0,0,1,8.0,213.0,-34.521264900713824,-58.416585449913065,4.0,-1,Argentina
74.97282590415446,0,0,4.0,640.0,40.71310033539124,-74.01017197310743,2.0,9,"100, Church Street, Tribeca, Manhattan, Condado de Nueva York, Nueva York, 10013, Estados Unidos de América"
111.01924034134396,0,0,8.0,815.0,40.68580693819085,-74.04357718315548,3.0,88,"Flagpole Plaza, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07303, Estados Unidos de América"
115.0,0,0,8.0,275.0,-34.613949586599254,-58.37885746413454,4.0,53,"492, Tacuarí, Monserrat, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, 1095, Argentina"
102.0076367320466,0,0,14.0,741.0,40.71086247980528,-73.9761352376691,3.0,89,"430, FDR Drive, Lower East Side, Manhattan Community Board 3, Manhattan, Condado de Nueva York, Nueva York, 10002, Estados Unidos de América"
73.0,1,0,20.0,123.0,-34.574829673640444,-58.32582389744016,2.0,-1,Argentina
91.9740986928289,0,0,3.0,861.0,40.71379911811258,-74.00354189143069,3.0,9,"Court Square Building, 2, Lafayette Street, Civic Center, Manhattan, Condado de Nueva York, Nueva York, 10278, Estados Unidos de América"
71.0,1,0,7.0,130.0,-34.57474187329113,-58.45050438534582,2.0,90,"2989, Palpa, Colegiales, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1426DND, Argentina"
97.0,1,1,6.0,205.0,-34.634429808689845,-58.33433792353184,3.0,91,"Prefecto Correa Falcón, Dock Sud, Partido de Avellaneda, Buenos Aires, 1871, Argentina"
92.0,1,0,6.0,182.0,-34.64056978052428,-58.36538411408716,3.0,92,"1052, Magallanes, La Boca, Buenos Aires, Distrito de Las Artes, Comuna 4, Ciudad Autónoma de Buenos Aires, C1164ACD, Argentina"
115.0140749310325,1,0,11.0,1065.0,40.76455043504889,-73.99057014655297,4.0,-1,"450, West 51st Street, Hell's Kitchen, Manhattan Community Board 4, Manhattan, Condado de Nueva York, Nueva York, 10019, Estados Unidos de América"
48.0,1,0,13.0,115.0,-34.595346985823134,-58.37825236623778,1.0,50,"792, Avenida Santa Fe, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1059ABO, Argentina"
67.0,1,0,11.0,120.0,-34.63648239705206,-58.438313985354256,2.0,-1,"1448, Emilio Mitre, Parque Chacabuco, Buenos Aires, Comuna 7, Ciudad Autónoma de Buenos Aires, C1406COB, Argentina"
91.04506739290132,1,1,15.0,918.0,40.66200696569295,-74.01505011245953,2.0,93,"Columbia Street, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
87.0,1,0,20.0,170.0,-34.59756594441567,-58.3690972745667,2.0,21,"Centro de trasbordo Catalinas Norte, Paseo del Bajo, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1054AAA, Argentina"
95.03990198258984,0,0,5.0,811.0,40.70908308789765,-74.00351074751977,3.0,1,"7, 90, Beekman Street, Lower Manhattan, Manhattan, Condado de Nueva York, Nueva York, 10038, Estados Unidos de América"
66.9831567247774,0,0,14.0,486.0,40.66704460657616,-74.02027209636894,2.0,-1,"Red Hook, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
100.0,0,1,13.0,187.0,-34.59383936016276,-58.39423880582691,3.0,94,"1289, Riobamba, Barrio Norte, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1123AAA, Argentina"
128.0,0,0,2.0,296.0,-34.613438560209715,-58.37992098949648,4.0,53,"Santander, 980, Avenida Belgrano, Monserrat, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, P1091, Argentina"
108.0,1,0,7.0,208.0,-34.61674268541844,-58.313065686012784,3.0,34,Argentina
107.0,1,0,14.0,212.0,-34.630460830948415,-58.37968635200623,3.0,95,"Andén 14 y 15, Guanahani, Constitución, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1283AAN, Argentina"
86.02829837329249,0,0,5.0,655.0,40.70088290894304,-73.97161184963268,2.0,19,"Dock 72, Market Street, Brooklyn Navy Yard, Brooklyn, Kings County, Nueva York, 11251, Estados Unidos de América"
90.0,1,1,9.0,200.0,-34.6423996582422,-58.36929288727068,2.0,92,"1335, Avenida Regimiento de Patricios, Barracas, Buenos Aires, Distrito de Las Artes, Comuna 4, Ciudad Autónoma de Buenos Aires, 1267, Argentina"
125.0,1,0,12.0,226.0,-34.52562776360371,-58.37284305430417,4.0,96,Argentina
94.0,1,1,20.0,185.0,-34.54236954529906,-58.32206091657247,3.0,-1,Argentina
104.0,1,0,18.0,539.0,-34.60242375377781,-58.38158103162901,3.0,26,"Metrobús 9 de Julio (Sur), Microcentro, San Nicolás, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1009ABK, Argentina"
166.0178932970558,1,0,13.0,1541.0,40.68665526503538,-74.01925978216428,5.0,97,"638, Craig Road South, South Battery, Manhattan, Condado de Nueva York, Nueva York, 10004, Estados Unidos de América"
112.0,1,0,10.0,205.0,-34.65295708219668,-58.31849757899835,3.0,-1,"Villa Cristóbal Colón, Sarandí, Partido de Avellaneda, Buenos Aires, B1874ABR, Argentina"
98.0,1,0,15.0,170.0,-34.61473585481173,-58.423110164815,3.0,98,"4002, Avenida Hipólito Yrigoyen, Almagro, Buenos Aires, Comuna 5, Ciudad Autónoma de Buenos Aires, 1206, Argentina"
70.0,1,0,8.0,142.0,-34.65925020433159,-58.31545698266764,2.0,-1,"Pasarela Mirador, Sarandí, Partido de Avellaneda, Buenos Aires, B1874ABR, Argentina"
99.0,1,0,10.0,187.0,-34.650410313371204,-58.42726501994907,3.0,-1,"2783, Mom, Nueva Pompeya, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1437AVN, Argentina"
133.03728214962726,0,0,10.0,988.0,40.69393645257215,-74.01068666398464,4.0,8,"Brooklyn-Battery Tunnel, Whitehall, Manhattan, Condado de Nueva York, Nueva York, 10004, Estados Unidos de América"
90.0,1,0,13.0,163.0,-34.569574019853235,-58.36861776671464,2.0,99,"Barrio YPF, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, 1104, Argentina"
59.0,1,0,7.0,123.0,-34.62217965699193,-58.422391657842525,2.0,11,"4009, Doctor Pedro López Anaut, Boedo, Buenos Aires, Comuna 5, Ciudad Autónoma de Buenos Aires, C1126AAS, Argentina"
102.0076367320466,0,0,4.0,851.0,40.71506026555642,-74.01044790013594,3.0,0,"79, Warren Street, Tribeca, Manhattan, Condado de Nueva York, Nueva York, 10007, Estados Unidos de América"
45.98704934641445,0,0,8.0,336.0,40.732365186567606,-73.99706861505172,1.0,100,"West 8th Street, Union Square, Greenwich Village, Manhattan, Condado de Nueva York, Nueva York, 10011, Estados Unidos de América"
41.0,1,1,10.0,89.0,-34.53811564756408,-58.37530935841657,1.0,101,Argentina
98.01280214235808,0,0,14.0,704.0,40.71545745333994,-74.03321597185735,3.0,77,"Colgate Center I (90 Hudson St), 90, Hudson Street, Downtown Jersey City, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07311, Estados Unidos de América"
91.0,0,0,3.0,179.0,-34.62045863019358,-58.3463048002973,2.0,-1,"Helipuerto Madero, 3200, Avenida España, Isla Demarchi, La Boca, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1107CND, Argentina"
93.0,0,0,8.0,132.0,-34.646733001364744,-58.42235042645644,3.0,-1,"1046, General Fructuoso Rivera, Nueva Pompeya, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1437DAA, Argentina"
104.0,1,0,13.0,184.0,-34.67200030023447,-58.38026347348677,2.0,102,"99, Teniente Coronel Lafuente, Piñeyro, Partido de Avellaneda, Buenos Aires, B1870BAB, Argentina"
118.0,1,1,13.0,244.0,-34.56442185373968,-58.45310800293436,2.0,103,"1792, Vuelta de Obligado, Barrio Chino, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1426ABB, Argentina"
86.0,1,0,17.0,151.0,-34.64005156431948,-58.40104223999552,2.0,61,"2796, Los Patos, Parque Patricios, Buenos Aires, Distrito Tecnológico, Comuna 4, Ciudad Autónoma de Buenos Aires, C1437FBF, Argentina"
171.03466231666465,1,0,18.0,1554.0,40.70555243287179,-73.9681365680415,5.0,37,"525, Kent Avenue, Brooklyn Navy Yard, Brooklyn, Kings County, Nueva York, 11249, Estados Unidos de América"
64.0,1,0,9.0,124.0,-34.64726336235519,-58.33896144991664,2.0,57,"Génova, Dock Sud, Partido de Avellaneda, Buenos Aires, 1871, Argentina"
87.0,0,0,11.0,138.0,-34.56836012896157,-58.32577168954448,2.0,-1,Argentina
103.0,0,0,13.0,158.0,-34.633261393146554,-58.31215531436142,2.0,104,Argentina
105.0,1,0,6.0,210.0,-34.549490005470616,-58.3980839158478,3.0,-1,Argentina
95.03990198258984,0,0,8.0,686.0,40.68241240531826,-73.99206762634289,3.0,86,"388, Degraw Street, Gowanus, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
74.97282590415446,0,0,7.0,591.0,40.71467447464587,-74.01514910177264,2.0,105,"Regal Battery Park, 102, North End Avenue, Battery Park City, Manhattan, Condado de Nueva York, Nueva York, 10282, Estados Unidos de América"
48.95994950618265,0,0,10.0,413.0,40.713863039248274,-74.00977090224352,1.0,9,"45, Park Place, Tribeca, Manhattan, Condado de Nueva York, Nueva York, 10007, Estados Unidos de América"
82.96249508353152,1,0,17.0,757.0,40.709092081258994,-73.97590196354311,2.0,89,"Pier J, Railroad Avenue, Brooklyn Navy Yard, Brooklyn, Kings County, Nueva York, 11251, Estados Unidos de América"
79.0,1,0,13.0,142.0,-34.61406736404962,-58.44940894057646,2.0,-1,"1051, Felipe Vallese, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1405ALD, Argentina"
46.0,0,0,6.0,93.0,-34.6192891687744,-58.39552906632112,1.0,23,"2075, Estados Unidos, San Cristóbal, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1225AAS, Argentina"
98.0,0,0,10.0,191.0,-34.59450967984229,-58.383538912832094,3.0,39,"1142, Arenales, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1012AAY, Argentina"
81.01152935368363,0,0,8.0,618.0,40.709343496356425,-73.9920281049826,2.0,106,"Manhattan Bridge, Manhattan Bridge Bike Path, Dumbo, Brooklyn, Kings County, Nueva York, 11251, Estados Unidos de América"
85.00636394337216,0,0,4.0,639.0,40.73986609484476,-74.0381008776879,2.0,-1,"130, Jefferson Street, Downtown, Hoboken, Condado de Hudson, Nueva Jersey, 07030, Estados Unidos de América"
131.0,0,0,2.0,261.0,-34.58777971682022,-58.3958348168555,4.0,72,"2236, Vicente López, La Isla, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, 1119, Argentina"
91.0,1,1,8.0,217.0,-34.61667720701,-58.38228345947669,2.0,107,"UADE - Universidad Argentina de la Empresa, 775, Lima, Monserrat, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1073AAO, Argentina"
96.0,1,0,13.0,198.0,-34.58475485673256,-58.36195803967341,2.0,108,"Avenida Tomás Edison, Terminales 1, 2 y 3, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1104BEN, Argentina"
79.9895949237633,0,0,13.0,570.0,40.76061749692721,-73.98431088178164,2.0,-1,"1604, Broadway, Theater District, Manhattan Community Board 5, Manhattan, Condado de Nueva York, Nueva York, 10019, Estados Unidos de América"
109.0,1,0,9.0,218.0,-34.63093019316721,-58.34496907700144,3.0,-1,"Tandanor, 3091, Avenida España, Isla Demarchi, La Boca, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1107CND, Argentina"
146.04372034861316,1,1,19.0,1472.0,40.68868607723872,-74.04728555442654,4.0,88,"Flagpole Plaza, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07303, Estados Unidos de América"
96.0,0,1,8.0,282.0,-34.59810990419276,-58.378274305031375,3.0,50,"863, Esmeralda, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, 1007, Argentina"
141.0269513290043,0,0,2.0,1210.0,40.70774396881974,-74.00418939015213,4.0,1,"Fulton Street, Distrito financiero, Manhattan, Condado de Nueva York, Nueva York, 10038, Estados Unidos de América"
40.0,0,0,4.0,67.0,-34.59771837990366,-58.34509104372149,1.0,14,"Camino de los Alisos, Puerto Madero, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1107CCC, Argentina"
78.967660493843,0,0,8.0,587.0,40.736961851269456,-74.02074028412527,1.0,27,"Hoboken Newport Walkway – Hudson River Waterfront Walkway, Downtown, Hoboken, Condado de Hudson, Nueva Jersey, 07030, Estados Unidos de América"
74.0,1,0,18.0,124.0,-34.51907075212531,-58.40043864111412,2.0,-1,Argentina
89.00119853306069,1,0,13.0,819.0,40.69558643382979,-73.9773139307994,2.0,19,"NYC Health + Hospitals/Gotham Health, Cumberland, 100, North Portland Avenue, Fort Greene, Brooklyn, Kings County, Nueva York, 11205, Estados Unidos de América"
116.9650406608804,0,0,8.0,877.0,40.70462448114116,-74.0221928707288,4.0,4,"Battery Park City Greenway, Battery Park City, Manhattan, Condado de Nueva York, Nueva York, 10280, Estados Unidos de América"
144.0,1,0,20.0,258.0,-34.60630480532821,-58.3305452840252,4.0,-1,Argentina
129.0,1,0,7.0,254.0,-34.67459972822838,-58.35333310431642,4.0,-1,"2337, Gattemeyer, Crucecita, Avellaneda, Partido de Avellaneda, Buenos Aires, 1870, Argentina"
84.0,0,0,3.0,177.0,-34.59819809937553,-58.37101121493678,1.0,21,"811, Avenida Leandro N. Alem, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1001AAD, Argentina"
95.96893328251744,0,0,14.0,745.0,40.70726642251348,-74.00906284861294,3.0,109,"1, Fosun Plaza, Distrito financiero, Manhattan, Condado de Nueva York, Nueva York, 10005, Estados Unidos de América"
150.0,1,0,16.0,368.0,-34.59891504542768,-58.3852833143177,4.0,42,"819, Talcahuano, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1055AAD, Argentina"
131.0,1,0,12.0,238.0,-34.56765828104562,-58.45563590524224,4.0,103,"1621, Moldes, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1426EBB, Argentina"
61.96638770516856,0,0,7.0,464.0,40.66986299974605,-74.02941382368438,2.0,22,"Bay Ridge, Brooklyn, Kings County, Nueva York, 11209, Estados Unidos de América"
90.0,1,0,13.0,156.0,-34.68620179341297,-58.37578531993665,2.0,-1,"1809, Coronel Lacarra, Gerli, Partido de Avellaneda, Buenos Aires, 1869, Argentina"
85.0,1,1,8.0,173.0,-34.63983429497675,-58.31533781618969,2.0,-1,Argentina
101.0,0,0,7.0,185.0,-34.57762458729605,-58.37687990202216,3.0,110,"Avenida Tomás Edison, Terminal 5, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1104AMT, Argentina"
123.00374411040956,0,0,8.0,1108.0,40.715074755064045,-74.0055024819421,4.0,0,"Ted Weiss Federal Building, 290, Broadway, Lower Manhattan, Manhattan, Condado de Nueva York, Nueva York, 10007, Estados Unidos de América"
85.0,1,0,13.0,164.0,-34.598653941799064,-58.35199149801848,2.0,-1,"Camino de los Alisos, Puerto Madero, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1107CCC, Argentina"
74.0,0,0,2.0,144.0,-34.67890229287852,-58.34460675977612,2.0,-1,"Sarandí, Emilio Zola, Villa Cristóbal Colón, Sarandí, Partido de Avellaneda, Buenos Aires, 1872, Argentina"
85.00636394337216,0,0,8.0,665.0,40.70679322289146,-74.00098932864469,2.0,1,"Brooklyn Bridge Promenade, Two Bridges, Manhattan Community Board 3, Manhattan, Condado de Nueva York, Nueva York, 10038, Estados Unidos de América"
68.0,1,0,19.0,118.0,-34.595679382346546,-58.345657987068414,2.0,14,Argentina
106.00247132173511,0,0,10.0,766.0,40.75460734491816,-73.99742904642092,3.0,28,"444, West 35th Street, Hudson Yards, Manhattan Community Board 4, Manhattan, Condado de Nueva York, Nueva York, 10001, Estados Unidos de América"
98.01280214235808,0,0,13.0,964.0,40.71261249169618,-74.0044145535658,3.0,9,"Brooklyn Bridge Bicycle Path, Five Points, Manhattan, Condado de Nueva York, Nueva York, 10000, Estados Unidos de América"
89.00119853306069,0,0,5.0,689.0,40.724150785097166,-73.99170332100347,2.0,111,"Liz Christy Community Garden, 111, East Houston Street, East Village, Manhattan Community Board 3, Manhattan, Condado de Nueva York, Nueva York, 10013, Estados Unidos de América"
107.0,0,0,2.0,229.0,-34.6136668463274,-58.3724207985609,3.0,53,"439, Venezuela, Monserrat, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1100AAF, Argentina"
90.0,0,1,11.0,180.0,-34.59384224710798,-58.37273375677221,2.0,21,"Sheraton Hotel & Convention Center, 1225, San Martín, Retiro, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1004AAW, Argentina"
99.0347365722784,1,0,16.0,914.0,40.709574200318826,-73.96401857504046,3.0,83,"418, Bedford Avenue, Williamsburg, Brooklyn, Kings County, Nueva York, 11249, Estados Unidos de América"
118.0,1,0,9.0,224.0,-34.618681813287495,-58.41631142803837,4.0,-1,"3578, Agrelo, Almagro, Buenos Aires, Comuna 5, Ciudad Autónoma de Buenos Aires, C1126AAA, Argentina"
134.98824787947513,0,0,2.0,1103.0,40.722771736209,-74.00866241969094,4.0,0,"28, Vestry Street, Hudson Square, Manhattan, Condado de Nueva York, Nueva York, 10013, Estados Unidos de América"
73.02186017430658,1,0,9.0,685.0,40.739922743171455,-74.01950495044126,2.0,112,"Sinatra Drive, Uptown, Hoboken, Condado de Hudson, Nueva Jersey, 07030, Estados Unidos de América"
74.97282590415446,0,0,8.0,610.0,40.71747746297286,-73.99990188494105,2.0,18,"125, Walker Street, Five Points, Manhattan, Condado de Nueva York, Nueva York, 10013, Estados Unidos de América"
146.04372034861316,1,0,15.0,1385.0,40.70500987886442,-74.01383528109908,4.0,31,"Broadway, Whitehall, Manhattan, Condado de Nueva York, Nueva York, 10003, Estados Unidos de América"
106.0,0,0,6.0,189.0,-34.60636114934076,-58.34920064484923,3.0,-1,"Pasarelas Peatonales, Puerto Madero, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1107BLF, Argentina"
103.0,1,0,8.0,196.0,-34.56776679365628,-58.34990208857227,3.0,113,Argentina
119.0,0,0,15.0,199.0,-34.59730319128114,-58.40469441909459,4.0,114,"2573, Paraguay, Barrio Norte, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1187AAA, Argentina"
102.0076367320466,0,0,4.0,811.0,40.71136690441196,-74.018626141386,2.0,105,"Battery Park City Greenway, Battery Park City, Manhattan, Condado de Nueva York, Nueva York, 10280, Estados Unidos de América"
103.02957116196691,0,0,2.0,820.0,40.72300824183233,-73.98808015150941,3.0,111,"78, East 1st Street, East Village, Manhattan Community Board 3, Manhattan, Condado de Nueva York, Nueva York, 10009, Estados Unidos de América"
132.0,1,0,10.0,246.0,-34.59803183669411,-58.462165204159575,4.0,-1,"General Manuel A. Rodríguez, La Carbonilla, La Paternal, Buenos Aires, Distrito Audiovisual, Comuna 15, Ciudad Autónoma de Buenos Aires, C1416DJG, Argentina"
155.9843552578381,0,0,8.0,1263.0,40.71164978630775,-73.9924348564605,5.0,106,"56, Pike Street, Two Bridges, Manhattan Community Board 3, Manhattan, Condado de Nueva York, Nueva York, 10002, Estados Unidos de América"
91.9740986928289,0,0,8.0,696.0,40.71377896949856,-73.9922667216282,3.0,106,"125, East Broadway, Two Bridges, Manhattan Community Board 3, Manhattan, Condado de Nueva York, Nueva York, 10002, Estados Unidos de América"
113.0,1,1,10.0,235.0,-34.606374296166976,-58.41295228272159,3.0,115,"Vital, Agüero, Abasto, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1193AAE, Argentina"
83.0,1,0,13.0,149.0,-34.64597480111807,-58.33533888901907,2.0,116,"Génova, Dock Sud, Partido de Avellaneda, Buenos Aires, 1871, Argentina"
65.9612222948571,0,0,4.0,584.0,40.71532870670644,-74.00867773008824,2.0,0,"123, Chambers Street, Tribeca, Manhattan, Condado de Nueva York, Nueva York, 10013, Estados Unidos de América"
140.0,0,0,6.0,353.0,-34.60205245649383,-58.37674132781732,4.0,26,"La Replica, Maipú, Microcentro, San Nicolás, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1006ACF, Argentina"
94.01796755266952,0,0,4.0,725.0,40.71369852109751,-73.98970541754609,3.0,117,"Captain Jacob Joseph Playground, Henry Street, Lower East Side, Manhattan Community Board 3, Manhattan, Condado de Nueva York, Nueva York, 10002, Estados Unidos de América"
57.04252181555247,0,0,9.0,432.0,40.7145739478987,-74.0303788001396,2.0,77,"Hudson River Waterfront Walkway, Colgate Center, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07311, Estados Unidos de América"
133.9663134495548,0,0,6.0,1005.0,40.73503108913854,-74.04565176451669,4.0,-1,"Prime Storage, 315, Coles Street, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07310, Estados Unidos de América"
102.0076367320466,0,0,8.0,758.0,40.69540458680979,-74.0062627092988,3.0,118,"Pier 6, Brooklyn Bridge Park Greenway, Columbia Street Waterfront District, Brooklyn, Kings County, Nueva York, 11201, Estados Unidos de América"
66.0,1,0,18.0,120.0,-34.56351344989212,-58.33091474204238,1.0,-1,Argentina
114.0,0,0,4.0,196.0,-34.64064840413137,-58.3332866619574,3.0,-1,"Prefecto Correa Falcón, Dock Sud, Partido de Avellaneda, Buenos Aires, 1871, Argentina"
75.0,1,0,8.0,140.0,-34.63426143926879,-58.39453198452563,2.0,119,"2099, Pasco, Parque Patricios, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1264AAN, Argentina"
107.0,1,0,6.0,214.0,-34.64592237520271,-58.43509502788154,3.0,-1,"2283, Agustín de Vedia, Parque Chacabuco, Buenos Aires, Comuna 7, Ciudad Autónoma de Buenos Aires, C1406COB, Argentina"
88.0,1,0,13.0,155.0,-34.55232782772352,-58.311032838439424,2.0,-1,Argentina
170.0,1,0,13.0,356.0,-34.593581596072426,-58.39676757348173,5.0,94,"1269, Junín, Barrio Norte, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1113AAI, Argentina"
79.9895949237633,0,0,11.0,589.0,40.74737396302832,-74.03146191200345,2.0,120,"827, Willow Avenue, Downtown, Hoboken, Condado de Hudson, Nueva Jersey, 07030, Estados Unidos de América"
130.0,0,0,10.0,252.0,-34.60056124023898,-58.39330086694485,4.0,121,"Agencia Paraguay, Viamonte, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1022AAG, Argentina"
66.0,0,0,5.0,197.0,-34.60007984545722,-58.38148789923017,2.0,26,"Viamonte, Microcentro, San Nicolás, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, 1009, Argentina"
94.0,1,0,11.0,177.0,-34.54365693491969,-58.35559302338524,3.0,-1,Argentina
89.00119853306069,0,0,10.0,664.0,40.69044667388861,-73.99906291150423,2.0,46,"Columbia Street, Columbia Street Waterfront District, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
123.0,1,0,13.0,203.0,-34.624491993195726,-58.31321237022546,4.0,122,Argentina
74.97282590415446,0,0,2.0,600.0,40.6819203959388,-73.99843530320635,2.0,35,"428 1/2, Clinton Street, Cobble Hill Historic District, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
99.96376787220596,1,0,12.0,930.0,40.67674215535616,-74.02852019620065,3.0,87,"Red Hook, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
86.02829837329249,0,0,9.0,725.0,40.71637110804629,-74.00512930554399,2.0,0,"Lower Manhattan, Manhattan, Condado de Nueva York, Nueva York, 10278, Estados Unidos de América"
74.0437946042269,0,0,12.0,548.0,40.690472581644606,-74.00266598964932,2.0,85,"Pier 8, Congress Street, Columbia Street Waterfront District, Brooklyn, Kings County, Nueva York, 11231, Estados Unidos de América"
82.96249508353152,0,0,8.0,638.0,40.70575401760309,-74.05090248530321,2.0,123,"Phillip Street, Communipaw, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07305, Estados Unidos de América"
98.01280214235808,0,0,5.0,804.0,40.70730541379037,-74.00505800117072,3.0,109,"200, Water Street, Distrito financiero, Manhattan, Condado de Nueva York, Nueva York, 10004, Estados Unidos de América"
78.03862919391543,1,1,7.0,816.0,40.71128572301379,-74.03395020784764,2.0,17,"Hudson River Waterfront Walkway, Colgate Center, Ciudad de Jersey, Condado de Hudson, Nueva Jersey, 07311, Estados Unidos de América"
82.0,1,0,13.0,159.0,-34.5575299962682,-58.37334397467794,2.0,124,Argentina
197.97657001456403,0,0,6.0,1483.0,40.75275376158943,-74.0372408693785,5.0,125,"South Wing Viaduct, Union City, Condado de Hudson, Nueva Jersey, 07030, Estados Unidos de América"
89.0,1,0,13.0,161.0,-34.6289638309008,-58.38098054500317,2.0,95,"Andén 4 y 5, Paracas, Constitución, Buenos Aires, Comuna 1, Ciudad Autónoma de Buenos Aires, C1283AAN, Argentina"
69.0,1,0,18.0,122.0,-34.63063140552585,-58.42647336808154,2.0,-1,"32, Estrada, Parque Chacabuco, Buenos Aires, Comuna 7, Ciudad Autónoma de Buenos Aires, 1250, Argentina"
86.95732967322004,0,0,6.0,659.0,40.732587290501286,-74.00997122349888,2.0,126,"187, Christopher Street, West Village Houses, Manhattan, Condado de Nueva York, Nueva York, 10014, Estados Unidos de América"
